acoustic_data,time_to_failure
1,1.426597231
3,1.4265972299
6,1.4265972288
1,1.4265972277
-1,1.4265972266
-2,1.4265972255
4,1.4265972244
1,1.4265972233
0,1.4265972222
0,1.4265972211
4,1.42659722
6,1.4265972189
8,1.4265972178
7,1.4265972167
9,1.4265972156
11,1.4265972145
7,1.4265972134
6,1.4265972123
5,1.4265972112
6,1.4265972101
5,1.426597209
6,1.4265972079
1,1.4265972068
1,1.4265972057
0,1.4265972046
0,1.4265972035
0,1.4265972024
0,1.4265972013
4,1.4265972002
8,1.4265971991
8,1.426597198
6,1.4265971969
5,1.4265971958
8,1.4265971947
7,1.4265971936
6,1.4265971925
3,1.4265971914
4,1.4265971903
2,1.4265971892
-2,1.4265971881
1,1.426597187
-2,1.4265971859
-1,1.4265971848
-2,1.4265971837
-1,1.4265971826
-4,1.4265971815
-5,1.4265971804
6,1.4265971793
6,1.4265971782
8,1.4265971771
10,1.426597176
12,1.4265971749
13,1.4265971738
8,1.4265971727
4,1.4265971716
10,1.4265971705
11,1.4265971694
5,1.4265971683
5,1.4265971672
6,1.4265971661
4,1.426597165
6,1.4265971639
4,1.4265971628
3,1.4265971617
7,1.4265971606
6,1.4265971595
4,1.4265971584
7,1.4265971573
10,1.4265971562
11,1.4265971551
7,1.426597154
7,1.4265971529
5,1.4265971518
8,1.4265971507
0,1.4265971496
0,1.4265971485
0,1.4265971474
-2,1.4265971463
3,1.4265971452
6,1.4265971441
8,1.426597143
10,1.4265971419
11,1.4265971408
6,1.4265971397
6,1.4265971386
4,1.4265971375
0,1.4265971364
-1,1.4265971353
-2,1.4265971342
-6,1.4265971331
-2,1.426597132
-3,1.4265971309
-6,1.4265971298
0,1.4265971287
4,1.4265971276
9,1.4265971265
10,1.4265971254
9,1.4265971243
14,1.4265971232
14,1.4265971221
14,1.426597121
8,1.4265971199
4,1.4265971188
1,1.4265971177
-1,1.4265971166
-2,1.4265971155
0,1.4265971144
-5,1.4265971133
1,1.4265971122
3,1.4265971111
6,1.42659711
9,1.4265971089
11,1.4265971078
15,1.4265971067
13,1.4265971056
9,1.4265971045
4,1.4265971034
5,1.4265971023
1,1.4265971012
-4,1.4265971001
-2,1.426597099
-3,1.4265970979
-4,1.4265970968
-2,1.4265970957
0,1.4265970946
2,1.4265970935
7,1.4265970924
8,1.4265970913
9,1.4265970902
8,1.4265970891
10,1.426597088
7,1.4265970869
4,1.4265970858
0,1.4265970847
1,1.4265970836
0,1.4265970825
1,1.4265970814
-1,1.4265970803
-1,1.4265970792
-2,1.4265970781
1,1.426597077
9,1.4265970759
6,1.4265970748
10,1.4265970737
10,1.4265970726
6,1.4265970715
7,1.4265970704
7,1.4265970693
5,1.4265970682
5,1.4265970671
7,1.426597066
7,1.4265970649
6,1.4265970638
5,1.4265970627
-4,1.4265970616
2,1.4265970605
4,1.4265970594
6,1.4265970583
9,1.4265970572
7,1.4265970561
9,1.426597055
8,1.4265970539
4,1.4265970528
5,1.4265970517
6,1.4265970506
6,1.4265970495
4,1.4265970484
4,1.4265970473
4,1.4265970462
3,1.4265970451
1,1.426597044
-2,1.4265970429
-4,1.4265970418
1,1.4265970407
3,1.4265970396
4,1.4265970385
5,1.4265970374
5,1.4265970363
12,1.4265970352
7,1.4265970341
8,1.426597033
9,1.4265970319
6,1.4265970308
4,1.4265970297
0,1.4265970286
-2,1.4265970275
2,1.4265970264
3,1.4265970253
4,1.4265970242
8,1.4265970231
5,1.426597022
2,1.4265970209
4,1.4265970198
6,1.4265970187
5,1.4265970176
7,1.4265970165
8,1.4265970154
3,1.4265970143
-1,1.4265970132
5,1.4265970121
0,1.426597011
3,1.4265970099
-1,1.4265970088
0,1.4265970077
5,1.4265970066
7,1.4265970055
7,1.4265970044
9,1.4265970033
8,1.4265970022
9,1.4265970011
12,1.426597
6,1.4265969989
3,1.4265969978
7,1.4265969967
8,1.4265969956
3,1.4265969945
1,1.4265969934
6,1.4265969923
2,1.4265969912
5,1.4265969901
1,1.426596989
0,1.4265969879
4,1.4265969868
2,1.4265969857
5,1.4265969846
10,1.4265969835
7,1.4265969824
4,1.4265969813
8,1.4265969802
2,1.4265969791
-2,1.426596978
-2,1.4265969769
0,1.4265969758
5,1.4265969747
8,1.4265969736
7,1.4265969725
2,1.4265969714
5,1.4265969703
9,1.4265969692
7,1.4265969681
6,1.426596967
6,1.4265969659
2,1.4265969648
4,1.4265969637
7,1.4265969626
8,1.4265969615
7,1.4265969604
7,1.4265969593
6,1.4265969582
6,1.4265969571
10,1.426596956
3,1.4265969549
2,1.4265969538
3,1.4265969527
5,1.4265969516
4,1.4265969505
3,1.4265969494
6,1.4265969483
5,1.4265969472
-2,1.4265969461
1,1.426596945
2,1.4265969439
7,1.4265969428
9,1.4265969417
6,1.4265969406
3,1.4265969395
9,1.4265969384
7,1.4265969373
7,1.4265969362
1,1.4265969351
3,1.426596934
3,1.4265969329
6,1.4265969318
6,1.4265969307
7,1.4265969296
8,1.4265969285
6,1.4265969274
8,1.4265969263
7,1.4265969252
8,1.4265969241
6,1.426596923
1,1.4265969219
-1,1.4265969208
3,1.4265969197
2,1.4265969186
4,1.4265969175
3,1.4265969164
7,1.4265969153
5,1.4265969142
8,1.4265969131
3,1.426596912
9,1.4265969109
5,1.4265969098
5,1.4265969087
10,1.4265969076
9,1.4265969065
7,1.4265969054
5,1.4265969043
7,1.4265969032
6,1.4265969021
7,1.426596901
7,1.4265968999
4,1.4265968988
2,1.4265968977
-1,1.4265968966
-3,1.4265968955
-4,1.4265968944
-3,1.4265968933
-1,1.4265968922
2,1.4265968911
7,1.42659689
5,1.4265968889
2,1.4265968878
7,1.4265968867
5,1.4265968856
5,1.4265968845
4,1.4265968834
3,1.4265968823
0,1.4265968812
0,1.4265968801
-2,1.426596879
2,1.4265968779
4,1.4265968768
6,1.4265968757
7,1.4265968746
9,1.4265968735
6,1.4265968724
8,1.4265968713
8,1.4265968702
8,1.4265968691
7,1.426596868
7,1.4265968669
7,1.4265968658
7,1.4265968647
8,1.4265968636
1,1.4265968625
-1,1.4265968614
1,1.4265968603
6,1.4265968592
4,1.4265968581
3,1.426596857
3,1.4265968559
5,1.4265968548
6,1.4265968537
9,1.4265968526
14,1.4265968515
6,1.4265968504
5,1.4265968493
4,1.4265968482
-1,1.4265968471
2,1.426596846
0,1.4265968449
0,1.4265968438
2,1.4265968427
-2,1.4265968416
3,1.4265968405
7,1.4265968394
9,1.4265968383
5,1.4265968372
5,1.4265968361
7,1.426596835
9,1.4265968339
4,1.4265968328
3,1.4265968317
4,1.4265968306
2,1.4265968295
3,1.4265968284
6,1.4265968273
7,1.4265968262
2,1.4265968251
0,1.426596824
4,1.4265968229
5,1.4265968218
8,1.4265968207
7,1.4265968196
7,1.4265968185
10,1.4265968174
13,1.4265968163
16,1.4265968152
11,1.4265968141
9,1.426596813
8,1.4265968119
3,1.4265968108
4,1.4265968097
5,1.4265968086
2,1.4265968075
-2,1.4265968064
-3,1.4265968053
1,1.4265968042
3,1.4265968031
3,1.426596802
1,1.4265968009
-1,1.4265967998
2,1.4265967987
5,1.4265967976
8,1.4265967965
7,1.4265967954
2,1.4265967943
5,1.4265967932
2,1.4265967921
3,1.426596791
8,1.4265967899
2,1.4265967888
3,1.4265967877
-2,1.4265967866
5,1.4265967855
11,1.4265967844
5,1.4265967833
4,1.4265967822
5,1.4265967811
5,1.42659678
6,1.4265967789
8,1.4265967778
8,1.4265967767
8,1.4265967756
2,1.4265967745
2,1.4265967734
1,1.4265967723
4,1.4265967712
4,1.4265967701
8,1.426596769
8,1.4265967679
5,1.4265967668
9,1.4265967657
4,1.4265967646
3,1.4265967635
6,1.4265967624
4,1.4265967613
6,1.4265967602
8,1.4265967591
7,1.426596758
4,1.4265967569
6,1.4265967558
3,1.4265967547
6,1.4265967536
5,1.4265967525
5,1.4265967514
9,1.4265967503
10,1.4265967492
9,1.4265967481
6,1.426596747
0,1.4265967459
4,1.4265967448
5,1.4265967437
8,1.4265967426
6,1.4265967415
-2,1.4265967404
1,1.4265967393
1,1.4265967382
2,1.4265967371
-1,1.426596736
2,1.4265967349
6,1.4265967338
2,1.4265967327
5,1.4265967316
5,1.4265967305
4,1.4265967294
4,1.4265967283
4,1.4265967272
4,1.4265967261
4,1.426596725
9,1.4265967239
8,1.4265967228
2,1.4265967217
1,1.4265967206
3,1.4265967195
7,1.4265967184
4,1.4265967173
6,1.4265967162
11,1.4265967151
7,1.426596714
0,1.4265967129
3,1.4265967118
8,1.4265967107
3,1.4265967096
-3,1.4265967085
1,1.4265967074
4,1.4265967063
2,1.4265967052
2,1.4265967041
7,1.426596703
3,1.4265967019
3,1.4265967008
2,1.4265966997
7,1.4265966986
13,1.4265966975
10,1.4265966964
6,1.4265966953
8,1.4265966942
7,1.4265966931
0,1.426596692
-2,1.4265966909
6,1.4265966898
5,1.4265966887
6,1.4265966876
2,1.4265966865
8,1.4265966854
4,1.4265966843
9,1.4265966832
9,1.4265966821
3,1.426596681
3,1.4265966799
0,1.4265966788
2,1.4265966777
-1,1.4265966766
-4,1.4265966755
5,1.4265966744
7,1.4265966733
1,1.4265966722
2,1.4265966711
10,1.42659667
8,1.4265966689
6,1.4265966678
6,1.4265966667
7,1.4265966656
1,1.4265966645
4,1.4265966634
2,1.4265966623
0,1.4265966612
-2,1.4265966601
2,1.426596659
4,1.4265966579
6,1.4265966568
4,1.4265966557
6,1.4265966546
9,1.4265966535
7,1.4265966524
7,1.4265966513
6,1.4265966502
11,1.4265966491
8,1.426596648
3,1.4265966469
6,1.4265966458
10,1.4265966447
5,1.4265966436
5,1.4265966425
2,1.4265966414
-1,1.4265966403
4,1.4265966392
9,1.4265966381
10,1.426596637
4,1.4265966359
6,1.4265966348
5,1.4265966337
4,1.4265966326
5,1.4265966315
5,1.4265966304
5,1.4265966293
8,1.4265966282
7,1.4265966271
1,1.426596626
2,1.4265966249
4,1.4265966238
0,1.4265966227
-1,1.4265966216
1,1.4265966205
4,1.4265966194
2,1.4265966183
6,1.4265966172
7,1.4265966161
8,1.426596615
7,1.4265966139
7,1.4265966128
6,1.4265966117
10,1.4265966106
9,1.4265966095
7,1.4265966084
1,1.4265966073
2,1.4265966062
-1,1.4265966051
0,1.426596604
-3,1.4265966029
-1,1.4265966018
6,1.4265966007
5,1.4265965996
8,1.4265965985
9,1.4265965974
9,1.4265965963
13,1.4265965952
9,1.4265965941
8,1.426596593
9,1.4265965919
7,1.4265965908
5,1.4265965897
5,1.4265965886
2,1.4265965875
2,1.4265965864
2,1.4265965853
1,1.4265965842
4,1.4265965831
5,1.426596582
2,1.4265965809
7,1.4265965798
8,1.4265965787
9,1.4265965776
6,1.4265965765
3,1.4265965754
5,1.4265965743
10,1.4265965732
8,1.4265965721
3,1.426596571
3,1.4265965699
9,1.4265965688
3,1.4265965677
2,1.4265965666
8,1.4265965655
5,1.4265965644
1,1.4265965633
4,1.4265965622
10,1.4265965611
12,1.42659656
8,1.4265965589
10,1.4265965578
12,1.4265965567
5,1.4265965556
-1,1.4265965545
5,1.4265965534
3,1.4265965523
1,1.4265965512
5,1.4265965501
6,1.426596549
4,1.4265965479
4,1.4265965468
5,1.4265965457
2,1.4265965446
7,1.4265965435
14,1.4265965424
8,1.4265965413
9,1.4265965402
4,1.4265965391
5,1.426596538
4,1.4265965369
3,1.4265965358
4,1.4265965347
4,1.4265965336
3,1.4265965325
1,1.4265965314
-5,1.4265965303
2,1.4265965292
5,1.4265965281
3,1.426596527
3,1.4265965259
10,1.4265965248
7,1.4265965237
8,1.4265965226
3,1.4265965215
6,1.4265965204
6,1.4265965193
6,1.4265965182
0,1.4265965171
5,1.426596516
4,1.4265965149
4,1.4265965138
3,1.4265965127
7,1.4265965116
8,1.4265965105
6,1.4265965094
5,1.4265965083
6,1.4265965072
7,1.4265965061
7,1.426596505
6,1.4265965039
5,1.4265965028
0,1.4265965017
0,1.4265965006
-1,1.4265964995
-2,1.4265964984
0,1.4265964973
-1,1.4265964962
-3,1.4265964951
2,1.426596494
4,1.4265964929
8,1.4265964918
15,1.4265964907
13,1.4265964896
15,1.4265964885
14,1.4265964874
8,1.4265964863
7,1.4265964852
1,1.4265964841
2,1.426596483
5,1.4265964819
2,1.4265964808
2,1.4265964797
0,1.4265964786
3,1.4265964775
6,1.4265964764
5,1.4265964753
5,1.4265964742
0,1.4265964731
5,1.426596472
9,1.4265964709
8,1.4265964698
7,1.4265964687
7,1.4265964676
7,1.4265964665
5,1.4265964654
1,1.4265964643
2,1.4265964632
2,1.4265964621
1,1.426596461
5,1.4265964599
5,1.4265964588
5,1.4265964577
9,1.4265964566
10,1.4265964555
12,1.4265964544
9,1.4265964533
9,1.4265964522
6,1.4265964511
8,1.42659645
1,1.4265964489
0,1.4265964478
0,1.4265964467
-2,1.4265964456
-1,1.4265964445
6,1.4265964434
6,1.4265964423
9,1.4265964412
6,1.4265964401
7,1.426596439
10,1.4265964379
10,1.4265964368
8,1.4265964357
13,1.4265964346
7,1.4265964335
9,1.4265964324
10,1.4265964313
1,1.4265964302
-2,1.4265964291
-4,1.426596428
0,1.4265964269
-2,1.4265964258
2,1.4265964247
1,1.4265964236
7,1.4265964225
8,1.4265964214
9,1.4265964203
11,1.4265964192
9,1.4265964181
9,1.426596417
7,1.4265964159
1,1.4265964148
1,1.4265964137
4,1.4265964126
3,1.4265964115
4,1.4265964104
3,1.4265964093
0,1.4265964082
6,1.4265964071
3,1.426596406
-1,1.4265964049
1,1.4265964038
5,1.4265964027
3,1.4265964016
0,1.4265964005
2,1.4265963994
3,1.4265963983
6,1.4265963972
6,1.4265963961
7,1.426596395
10,1.4265963939
12,1.4265963928
6,1.4265963917
6,1.4265963906
6,1.4265963895
5,1.4265963884
6,1.4265963873
9,1.4265963862
2,1.4265963851
4,1.426596384
8,1.4265963829
6,1.4265963818
3,1.4265963807
-1,1.4265963796
-2,1.4265963785
0,1.4265963774
0,1.4265963763
4,1.4265963752
3,1.4265963741
1,1.426596373
-1,1.4265963719
4,1.4265963708
8,1.4265963697
2,1.4265963686
4,1.4265963675
6,1.4265963664
7,1.4265963653
12,1.4265963642
6,1.4265963631
4,1.426596362
2,1.4265963609
0,1.4265963598
3,1.4265963587
3,1.4265963576
1,1.4265963565
1,1.4265963554
4,1.4265963543
7,1.4265963532
7,1.4265963521
4,1.426596351
5,1.4265963499
3,1.4265963488
5,1.4265963477
9,1.4265963466
4,1.4265963455
3,1.4265963444
4,1.4265963433
4,1.4265963422
9,1.4265963411
6,1.42659634
6,1.4265963389
-1,1.4265963378
-6,1.4265963367
3,1.4265963356
4,1.4265963345
6,1.4265963334
5,1.4265963323
7,1.4265963312
10,1.4265963301
10,1.426596329
7,1.4265963279
3,1.4265963268
5,1.4265963257
7,1.4265963246
5,1.4265963235
0,1.4265963224
0,1.4265963213
6,1.4265963202
7,1.4265963191
2,1.426596318
6,1.4265963169
5,1.4265963158
4,1.4265963147
3,1.4265963136
3,1.4265963125
6,1.4265963114
4,1.4265963103
3,1.4265963092
4,1.4265963081
4,1.426596307
6,1.4265963059
2,1.4265963048
0,1.4265963037
3,1.4265963026
4,1.4265963015
6,1.4265963004
1,1.4265962993
4,1.4265962982
9,1.4265962971
6,1.426596296
6,1.4265962949
6,1.4265962938
2,1.4265962927
6,1.4265962916
2,1.4265962905
-2,1.4265962894
1,1.4265962883
5,1.4265962872
4,1.4265962861
8,1.426596285
9,1.4265962839
9,1.4265962828
6,1.4265962817
7,1.4265962806
3,1.4265962795
0,1.4265962784
-1,1.4265962773
5,1.4265962762
0,1.4265962751
3,1.426596274
5,1.4265962729
5,1.4265962718
10,1.4265962707
5,1.4265962696
6,1.4265962685
8,1.4265962674
4,1.4265962663
9,1.4265962652
8,1.4265962641
4,1.426596263
2,1.4265962619
6,1.4265962608
4,1.4265962597
7,1.4265962586
2,1.4265962575
6,1.4265962564
9,1.4265962553
9,1.4265962542
3,1.4265962531
2,1.426596252
4,1.4265962509
5,1.4265962498
2,1.4265962487
10,1.4265962476
11,1.4265962465
8,1.4265962454
4,1.4265962443
0,1.4265962432
5,1.4265962421
10,1.426596241
7,1.4265962399
4,1.4265962388
4,1.4265962377
3,1.4265962366
5,1.4265962355
5,1.4265962344
5,1.4265962333
4,1.4265962322
3,1.4265962311
4,1.42659623
5,1.4265962289
4,1.4265962278
2,1.4265962267
1,1.4265962256
6,1.4265962245
6,1.4265962234
6,1.4265962223
0,1.4265962212
5,1.4265962201
8,1.426596219
5,1.4265962179
9,1.4265962168
3,1.4265962157
2,1.4265962146
3,1.4265962135
-1,1.4265962124
6,1.4265962113
6,1.4265962102
4,1.4265962091
3,1.426596208
3,1.4265962069
5,1.4265962058
3,1.4265962047
7,1.4265962036
8,1.4265962025
11,1.4265962014
10,1.4265962003
11,1.4265961992
7,1.4265961981
5,1.426596197
6,1.4265961959
3,1.4265961948
3,1.4265961937
8,1.4265961926
9,1.4265961915
6,1.4265961904
2,1.4265961893
1,1.4265961882
6,1.4265961871
5,1.426596186
7,1.4265961849
9,1.4265961838
5,1.4265961827
3,1.4265961816
8,1.4265961805
6,1.4265961794
4,1.4265961783
10,1.4265961772
6,1.4265961761
8,1.426596175
2,1.4265961739
1,1.4265961728
3,1.4265961717
1,1.4265961706
1,1.4265961695
-1,1.4265961684
3,1.4265961673
7,1.4265961662
5,1.4265961651
6,1.426596164
8,1.4265961629
7,1.4265961618
8,1.4265961607
5,1.4265961596
4,1.4265961585
3,1.4265961574
2,1.4265961563
3,1.4265961552
5,1.4265961541
5,1.426596153
8,1.4265961519
6,1.4265961508
7,1.4265961497
6,1.4265961486
2,1.4265961475
7,1.4265961464
4,1.4265961453
7,1.4265961442
5,1.4265961431
4,1.426596142
2,1.4265961409
0,1.4265961398
1,1.4265961387
5,1.4265961376
7,1.4265961365
6,1.4265961354
8,1.4265961343
11,1.4265961332
8,1.4265961321
10,1.426596131
9,1.4265961299
7,1.4265961288
0,1.4265961277
6,1.4265961266
9,1.4265961255
5,1.4265961244
3,1.4265961233
1,1.4265961222
6,1.4265961211
2,1.42659612
2,1.4265961189
7,1.4265961178
7,1.4265961167
7,1.4265961156
7,1.4265961145
7,1.4265961134
4,1.4265961123
6,1.4265961112
1,1.4265961101
3,1.426596109
1,1.4265961079
2,1.4265961068
6,1.4265961057
7,1.4265961046
6,1.4265961035
4,1.4265961024
3,1.4265961013
4,1.4265961002
7,1.4265960991
6,1.426596098
4,1.4265960969
3,1.4265960958
5,1.4265960947
7,1.4265960936
5,1.4265960925
6,1.4265960914
13,1.4265960903
3,1.4265960892
0,1.4265960881
3,1.426596087
1,1.4265960859
4,1.4265960848
4,1.4265960837
-2,1.4265960826
-6,1.4265960815
2,1.4265960804
4,1.4265960793
3,1.4265960782
8,1.4265960771
9,1.426596076
7,1.4265960749
10,1.4265960738
10,1.4265960727
8,1.4265960716
8,1.4265960705
3,1.4265960694
6,1.4265960683
1,1.4265960672
2,1.4265960661
3,1.426596065
3,1.4265960639
9,1.4265960628
5,1.4265960617
5,1.4265960606
5,1.4265960595
10,1.4265960584
8,1.4265960573
9,1.4265960562
6,1.4265960551
8,1.426596054
7,1.4265960529
6,1.4265960518
6,1.4265960507
10,1.4265960496
9,1.4265960485
8,1.4265960474
8,1.4265960463
9,1.4265960452
4,1.4265960441
6,1.426596043
3,1.4265960419
4,1.4265960408
1,1.4265960397
3,1.4265960386
1,1.4265960375
2,1.4265960364
10,1.4265960353
7,1.4265960342
3,1.4265960331
5,1.426596032
3,1.4265960309
5,1.4265960298
8,1.4265960287
4,1.4265960276
3,1.4265960265
9,1.4265960254
7,1.4265960243
4,1.4265960232
4,1.4265960221
7,1.426596021
3,1.4265960199
3,1.4265960188
4,1.4265960177
5,1.4265960166
8,1.4265960155
5,1.4265960144
4,1.4265960133
6,1.4265960122
5,1.4265960111
4,1.42659601
5,1.4265960089
4,1.4265960078
6,1.4265960067
10,1.4265960056
3,1.4265960045
4,1.4265960034
5,1.4265960023
2,1.4265960012
3,1.4265960001
3,1.426595999
1,1.4265959979
2,1.4265959968
1,1.4265959957
3,1.4265959946
8,1.4265959935
4,1.4265959924
8,1.4265959913
3,1.4265959902
3,1.4265959891
0,1.426595988
1,1.4265959869
-4,1.4265959858
2,1.4265959847
1,1.4265959836
-9,1.4265959825
-1,1.4265959814
4,1.4265959803
2,1.4265959792
1,1.4265959781
9,1.426595977
6,1.4265959759
5,1.4265959748
12,1.4265959737
12,1.4265959726
11,1.4265959715
10,1.4265959704
13,1.4265959693
11,1.4265959682
8,1.4265959671
9,1.426595966
6,1.4265959649
4,1.4265959638
3,1.4265959627
1,1.4265959616
4,1.4265959605
9,1.4265959594
3,1.4265959583
6,1.4265959572
7,1.4265959561
3,1.426595955
4,1.4265959539
7,1.4265959528
10,1.4265959517
13,1.4265959506
12,1.4265959495
8,1.4265959484
5,1.4265959473
6,1.4265959462
4,1.4265959451
-2,1.426595944
-1,1.4265959429
-1,1.4265959418
2,1.4265959407
1,1.4265959396
3,1.4265959385
7,1.4265959374
4,1.4265959363
5,1.4265959352
6,1.4265959341
3,1.426595933
7,1.4265959319
8,1.4265959308
6,1.4265959297
4,1.4265959286
1,1.4265959275
-2,1.4265959264
0,1.4265959253
1,1.4265959242
7,1.4265959231
6,1.426595922
6,1.4265959209
8,1.4265959198
8,1.4265959187
8,1.4265959176
10,1.4265959165
11,1.4265959154
11,1.4265959143
7,1.4265959132
1,1.4265959121
2,1.426595911
-1,1.4265959099
-1,1.4265959088
-1,1.4265959077
-1,1.4265959066
1,1.4265959055
4,1.4265959044
1,1.4265959033
6,1.4265959022
8,1.4265959011
9,1.4265959
8,1.4265958989
1,1.4265958978
-1,1.4265958967
-2,1.4265958956
2,1.4265958945
4,1.4265958934
3,1.4265958923
4,1.4265958912
4,1.4265958901
6,1.426595889
1,1.4265958879
1,1.4265958868
3,1.4265958857
3,1.4265958846
4,1.4265958835
-1,1.4265958824
5,1.4265958813
3,1.4265958802
2,1.4265958791
7,1.426595878
10,1.4265958769
4,1.4265958758
4,1.4265958747
3,1.4265958736
7,1.4265958725
10,1.4265958714
6,1.4265958703
9,1.4265958692
6,1.4265958681
6,1.426595867
8,1.4265958659
7,1.4265958648
10,1.4265958637
9,1.4265958626
5,1.4265958615
6,1.4265958604
4,1.4265958593
8,1.4265958582
3,1.4265958571
4,1.426595856
4,1.4265958549
7,1.4265958538
4,1.4265958527
2,1.4265958516
5,1.4265958505
4,1.4265958494
5,1.4265958483
7,1.4265958472
3,1.4265958461
8,1.426595845
7,1.4265958439
5,1.4265958428
5,1.4265958417
5,1.4265958406
5,1.4265958395
3,1.4265958384
3,1.4265958373
5,1.4265958362
7,1.4265958351
5,1.426595834
8,1.4265958329
6,1.4265958318
5,1.4265958307
2,1.4265958296
0,1.4265958285
4,1.4265958274
3,1.4265958263
-1,1.4265958252
3,1.4265958241
7,1.426595823
3,1.4265958219
3,1.4265958208
4,1.4265958197
8,1.4265958186
9,1.4265958175
6,1.4265958164
7,1.4265958153
7,1.4265958142
2,1.4265958131
1,1.426595812
4,1.4265958109
1,1.4265958098
6,1.4265958087
2,1.4265958076
1,1.4265958065
4,1.4265958054
4,1.4265958043
5,1.4265958032
2,1.4265958021
6,1.426595801
8,1.4265957999
5,1.4265957988
7,1.4265957977
1,1.4265957966
2,1.4265957955
4,1.4265957944
5,1.4265957933
4,1.4265957922
2,1.4265957911
5,1.42659579
4,1.4265957889
3,1.4265957878
4,1.4265957867
5,1.4265957856
5,1.4265957845
1,1.4265957834
0,1.4265957823
-1,1.4265957812
2,1.4265957801
4,1.426595779
3,1.4265957779
7,1.4265957768
3,1.4265957757
3,1.4265957746
5,1.4265957735
6,1.4265957724
9,1.4265957713
9,1.4265957702
7,1.4265957691
5,1.426595768
4,1.4265957669
4,1.4265957658
6,1.4265957647
7,1.4265957636
9,1.4265957625
8,1.4265957614
7,1.4265957603
7,1.4265957592
6,1.4265957581
10,1.426595757
9,1.4265957559
6,1.4265957548
8,1.4265957537
10,1.4265957526
12,1.4265957515
5,1.4265957504
5,1.4265957493
9,1.4265957482
5,1.4265957471
3,1.426595746
8,1.4265957449
3,1.4265957438
4,1.4265957427
3,1.4265957416
8,1.4265957405
1,1.4265957394
0,1.4265957383
1,1.4265957372
6,1.4265957361
3,1.426595735
2,1.4265957339
2,1.4265957328
2,1.4265957317
6,1.4265957306
3,1.4265957295
6,1.4265957284
5,1.4265957273
3,1.4265957262
3,1.4265957251
0,1.426595724
5,1.4265957229
5,1.4265957218
3,1.4265957207
1,1.4265957196
0,1.4265957185
2,1.4265957174
4,1.4265957163
4,1.4265957152
1,1.4265957141
1,1.426595713
3,1.4265957119
4,1.4265957108
2,1.4265957097
1,1.4265957086
-2,1.4265957075
0,1.4265957064
3,1.4265957053
9,1.4265957042
10,1.4265957031
3,1.426595702
2,1.4265957009
6,1.4265956998
8,1.4265956987
9,1.4265956976
6,1.4265956965
5,1.4265956954
3,1.4265956943
6,1.4265956932
0,1.4265956921
1,1.426595691
5,1.4265956899
4,1.4265956888
6,1.4265956877
3,1.4265956866
-3,1.4265956855
-1,1.4265956844
1,1.4265956833
2,1.4265956822
1,1.4265956811
6,1.42659568
8,1.4265956789
8,1.4265956778
8,1.4265956767
9,1.4265956756
11,1.4265956745
10,1.4265956734
6,1.4265956723
5,1.4265956712
8,1.4265956701
10,1.426595669
3,1.4265956679
4,1.4265956668
5,1.4265956657
3,1.4265956646
6,1.4265956635
3,1.4265956624
6,1.4265956613
8,1.4265956602
10,1.4265956591
7,1.426595658
9,1.4265956569
